"country";"election_year";"age";"gender";"men";"education";"unemployed";"blue_collar";"household";"rural";"gov_perform";"diss_dem";"diss_econ";"democrats";"lrself";"trust_pol";"vote_fn"
"8572";"France";2012;48;"Male";1;3;0;1;9;1;3;"11";4;11;11;6;0
"8582";"France";2012;48;"Male";1;3;0;0;8;1;2;"4";2;9;5;1;1
"8592";"France";2012;46;"Male";1;5;0;0;9;1;4;"5";4;9;8;3;0
"8602";"France";2012;74;"Female";0;1;0;0;3;1;4;"4";3;5;6;6;0
"8613";"France";2012;81;"Female";0;1;0;0;2;1;4;"6";4;6;5;6;NA
"8622";"France";2012;59;"Male";1;3;1;0;9;1;9;"9";4;11;4;4;0
"8632";"France";2012;34;"Female";0;3;1;1;4;1;6;"8";3;11;5;4;0
"8642";"France";2012;41;"Male";1;5;1;0;7;1;6;"7";7;11;4;5;0
"8652";"France";2012;82;"Male";1;1;0;0;5;1;1;"3";1;9;11;3;0
"8662";"France";2012;22;"Female";0;5;0;NA;NA;1;6;"6";9;9;9;4;1
"8672";"France";2012;70;"Female";0;1;0;1;2;1;2;"4";2;9;5;2;0
"8682";"France";2012;49;"Male";1;3;0;0;10;1;4;"6";4;11;7;1;1
"8692";"France";2012;57;"Male";1;3;1;1;3;1;6;"4";3;5;3;3;0
"8702";"France";2012;53;"Male";1;3;0;1;7;1;8;"8";3;7;3;4;0
"8713";"France";2012;75;"Female";0;1;0;0;1;1;3;"4";9;8;3;4;0
"8722";"France";2012;51;"Male";1;5;0;0;10;1;7;"9";6;11;5;7;0
"8732";"France";2012;50;"Male";1;3;0;0;8;1;3;"3";3;10;6;3;0
"8742";"France";2012;72;"Male";1;3;0;0;4;1;8;"8";6;8;8;7;0
"8752";"France";2012;55;"Female";0;5;0;0;9;1;8;"9";7;11;4;9;0
"8762";"France";2012;25;"Female";0;5;1;0;NA;0;6;"6";5;7;6;6;NA
"8772";"France";2012;46;"Female";0;3;0;0;4;1;4;"4";4;6;4;4;NA
"8782";"France";2012;43;"Female";0;3;1;0;5;0;3;"8";4;11;4;3;NA
"8792";"France";2012;19;"Female";0;3;0;NA;6;1;2;"7";3;10;3;5;NA
"8802";"France";2012;61;"Female";0;3;0;0;9;1;4;"8";3;11;3;1;0
"8813";"France";2012;26;"Male";1;3;0;0;5;1;1;"3";3;11;9;3;0
"8822";"France";2012;61;"Male";1;1;0;1;3;1;4;"6";1;11;4;1;0
"8832";"France";2012;34;"Female";0;5;1;0;2;0;7;"8";6;7;6;4;0
"8842";"France";2012;61;"Male";1;5;0;0;2;0;6;"7";6;10;3;4;NA
"8852";"France";2012;63;"Female";0;5;0;0;9;0;5;"9";3;11;3;7;0
"8862";"France";2012;23;"Female";0;5;0;0;1;0;6;"8";7;11;9;6;0
"8872";"France";2012;38;"Male";1;5;0;0;NA;0;5;"8";4;11;5;4;NA
"8882";"France";2012;24;"Male";1;5;0;0;1;0;7;"8";5;9;6;6;0
"8892";"France";2012;71;"Male";1;1;0;1;2;1;3;"6";3;9;NA;6;NA
"8902";"France";2012;36;"Female";0;3;1;0;2;1;6;"7";6;9;3;6;0
"8913";"France";2012;60;"Male";1;3;0;1;6;1;3;"5";1;9;11;6;0
"8922";"France";2012;43;"Female";0;3;1;0;4;1;2;"1";3;4;6;4;0
"8932";"France";2012;60;"Male";1;3;0;NA;7;1;1;"8";2;11;8;3;0
"8942";"France";2012;66;"Male";1;1;1;1;3;1;7;"7";3;9;2;6;0
"8952";"France";2012;53;"Female";0;3;0;0;NA;0;1;"6";4;9;NA;1;NA
"8962";"France";2012;56;"Female";0;2;0;1;3;1;1;"6";1;10;11;1;0
"8972";"France";2012;67;"Male";1;3;0;0;7;1;1;"6";1;10;9;1;0
"8982";"France";2012;66;"Male";1;3;1;1;3;1;3;"6";4;9;10;1;1
"8992";"France";2012;65;"Male";1;3;0;0;2;0;7;"6";2;5;5;6;NA
"9002";"France";2012;54;"Male";1;5;0;0;10;0;8;"8";6;11;5;8;0
"9013";"France";2012;43;"Female";0;1;1;0;2;0;4;"5";4;6;4;6;NA
"9022";"France";2012;26;"Male";1;3;1;1;5;0;5;"7";8;9;6;4;0
"9032";"France";2012;70;"Female";0;3;0;0;2;0;5;"6";4;8;6;5;0
"9042";"France";2012;25;"Male";1;5;0;0;2;0;2;"10";3;11;9;5;0
"9052";"France";2012;66;"Female";0;1;0;1;2;0;6;"6";3;1;7;1;0
"9062";"France";2012;17;"Male";1;2;0;NA;5;0;6;"5";4;10;6;4;NA
"9072";"France";2012;73;"Female";0;3;1;0;2;0;8;"7";6;11;7;5;0
"9082";"France";2012;73;"Male";1;3;1;0;5;0;3;"5";1;11;5;1;0
"9092";"France";2012;58;"Female";0;5;0;0;4;0;5;"8";5;11;4;6;0
"9103";"France";2012;29;"Female";0;3;1;0;3;0;5;"9";4;11;4;5;0
"9113";"France";2012;54;"Male";1;3;1;1;4;0;11;"11";8;11;9;11;NA
"9122";"France";2012;30;"Female";0;5;0;0;NA;0;5;"6";3;11;NA;NA;NA
"9132";"France";2012;66;"Female";0;3;0;0;5;0;5;"7";3;11;11;3;0
"9142";"France";2012;53;"Female";0;3;0;1;1;0;5;"4";4;6;6;2;NA
"9152";"France";2012;59;"Female";0;1;0;0;2;1;6;"6";6;5;6;8;0
"9162";"France";2012;59;"Male";1;5;0;0;9;1;6;"10";3;11;2;4;0
"9172";"France";2012;59;"Male";1;3;0;0;8;1;2;"3";4;8;6;1;NA
"9182";"France";2012;52;"Female";0;3;1;1;6;1;2;"3";2;11;9;2;0
"9192";"France";2012;74;"Female";0;3;0;0;3;1;5;"6";5;7;8;6;0
"9202";"France";2012;71;"Female";0;1;0;0;2;1;5;"5";5;6;6;6;1
"9213";"France";2012;55;"Female";0;1;0;1;6;1;4;"4";4;6;4;3;0
"9222";"France";2012;31;"Female";0;5;0;0;3;1;1;"5";1;10;8;2;0
"9232";"France";2012;69;"Female";0;1;0;NA;2;1;9;"9";6;11;6;6;0
"9242";"France";2012;56;"Male";1;3;0;1;4;1;2;"3";3;7;9;2;1
"9252";"France";2012;22;"Male";1;3;0;1;1;1;2;"1";1;3;7;1;NA
"9262";"France";2012;41;"Female";0;5;0;0;9;1;5;"6";5;8;7;5;0
"9272";"France";2012;56;"Male";1;1;1;1;1;1;4;"3";6;6;9;1;NA
"9282";"France";2012;19;"Male";1;3;0;NA;NA;1;4;"4";6;6;3;6;NA
"9292";"France";2012;44;"Female";0;5;1;0;1;1;7;"9";4;11;6;9;NA
"9302";"France";2012;22;"Female";0;3;0;0;2;1;1;"5";2;11;9;6;0
"9313";"France";2012;73;"Female";0;1;0;1;3;1;3;"4";6;9;8;5;0
"9322";"France";2012;75;"Female";0;3;0;0;7;1;6;"7";5;9;5;6;NA
"9332";"France";2012;28;"Male";1;3;0;1;7;1;4;"5";5;9;9;4;1
"9342";"France";2012;83;"Male";1;5;0;0;7;1;5;"5";5;11;5;7;NA
"9352";"France";2012;77;"Male";1;5;0;0;3;0;3;"6";6;11;11;6;0
"9362";"France";2012;40;"Male";1;3;0;0;6;1;3;"6";4;7;8;3;0
"9372";"France";2012;40;"Male";1;5;0;0;7;1;5;"8";7;9;9;3;0
"9382";"France";2012;67;"Male";1;3;0;1;3;1;8;"8";4;9;6;4;1
"9392";"France";2012;54;"Male";1;3;0;1;6;1;5;"3";4;11;6;4;0
"9402";"France";2012;28;"Female";0;3;1;0;8;1;3;"5";3;6;6;2;NA
"9413";"France";2012;33;"Female";0;5;0;0;5;1;1;"8";1;9;11;2;0
"9422";"France";2012;66;"Female";0;3;0;0;NA;1;3;"3";2;8;8;4;1
"9432";"France";2012;67;"Female";0;1;0;1;4;1;9;"6";3;11;1;1;0
"9442";"France";2012;60;"Male";1;3;0;1;3;1;4;"4";3;10;11;4;0
"9452";"France";2012;76;"Female";0;1;0;1;4;1;1;"8";2;11;9;2;1
"9462";"France";2012;53;"Female";0;1;1;NA;2;0;1;"6";4;9;3;1;NA
"9472";"France";2012;55;"Female";0;3;1;0;2;0;3;"3";3;11;9;3;0
"9482";"France";2012;48;"Female";0;3;0;0;5;0;4;"5";3;8;6;3;1
"9492";"France";2012;49;"Female";0;2;1;1;1;0;4;"6";4;11;5;6;NA
"9502";"France";2012;31;"Female";0;2;1;0;4;0;3;"3";3;6;6;3;NA
"9513";"France";2012;62;"Male";1;3;0;1;3;0;2;"9";2;6;6;2;1
"9522";"France";2012;24;"Female";0;3;1;0;2;0;8;"7";8;10;6;7;0
"9532";"France";2012;67;"Female";0;1;1;0;4;0;6;"9";3;10;6;7;NA
"9542";"France";2012;55;"Male";1;3;0;0;9;0;3;"6";5;11;6;3;0
"9552";"France";2012;76;"Male";1;1;0;1;4;0;4;"4";5;6;10;5;1
"9562";"France";2012;28;"Male";1;5;0;0;4;0;5;"9";4;9;6;5;NA
"9572";"France";2012;58;"Male";1;5;0;0;3;0;5;"6";4;11;1;7;0
"9582";"France";2012;45;"Male";1;5;1;0;2;0;3;"9";3;11;9;5;NA
"9592";"France";2012;56;"Female";0;5;1;0;6;0;5;"9";4;11;5;3;NA
"9602";"France";2012;53;"Female";0;3;1;0;NA;0;6;"6";4;7;6;5;NA
"9613";"France";2012;46;"Male";1;3;1;0;4;0;3;"6";3;9;6;6;NA
"9622";"France";2012;38;"Female";0;5;0;0;4;0;5;"8";5;11;4;4;NA
"9632";"France";2012;56;"Male";1;3;0;0;6;0;5;"8";4;11;9;6;0
"9642";"France";2012;31;"Male";1;5;1;1;2;0;5;"7";2;11;3;4;0
"9652";"France";2012;68;"Female";0;1;0;0;5;0;3;"3";3;10;10;6;0
"9662";"France";2012;59;"Male";1;3;1;0;8;0;3;"5";3;9;8;5;0
"9672";"France";2012;59;"Female";0;2;1;0;1;0;3;"4";3;6;3;3;NA
"9682";"France";2012;62;"Male";1;1;1;1;3;0;4;"4";5;10;11;1;NA
"9692";"France";2012;53;"Female";0;2;0;0;8;1;1;"6";1;10;7;1;0
"9702";"France";2012;62;"Female";0;3;0;0;4;1;1;"1";1;7;8;2;0
"9713";"France";2012;54;"Female";0;1;0;1;6;1;4;"4";5;3;6;3;0
"9722";"France";2012;84;"Female";0;1;0;NA;2;1;9;"11";6;9;9;3;0
"9732";"France";2012;46;"Male";1;5;0;0;10;1;4;"4";4;9;5;3;NA
"9742";"France";2012;75;"Male";1;3;0;1;6;1;6;"5";4;11;4;6;0
"9752";"France";2012;33;"Female";0;5;0;0;8;1;3;"8";4;11;8;3;NA
"9762";"France";2012;56;"Female";0;3;0;0;6;1;3;"6";1;11;1;1;0
"9772";"France";2012;64;"Female";0;1;1;1;2;1;1;"4";3;7;6;1;NA
"9782";"France";2012;36;"Female";0;5;0;0;8;1;4;"4";4;11;4;4;0
"9792";"France";2012;16;"Male";1;3;0;NA;7;1;1;"6";1;8;11;4;NA
"9802";"France";2012;31;"Male";1;3;1;1;4;0;6;"11";4;11;1;8;0
"9813";"France";2012;68;"Male";1;1;0;0;1;0;1;"4";4;6;9;6;0
"9822";"France";2012;74;"Male";1;1;0;0;2;0;9;"9";8;11;9;5;0
"9832";"France";2012;39;"Female";0;3;1;1;6;0;6;"9";6;8;6;6;0
"9842";"France";2012;43;"Female";0;5;0;0;10;0;3;"5";4;10;6;1;NA
"9852";"France";2012;82;"Male";1;1;0;0;1;0;6;"7";9;11;11;5;0
"9862";"France";2012;40;"Male";1;3;1;0;4;0;5;"8";4;11;3;4;NA
"9872";"France";2012;41;"Male";1;3;0;0;7;0;3;"6";3;11;9;4;1
"9882";"France";2012;89;"Female";0;1;0;0;NA;1;4;"8";6;6;4;8;0
"9892";"France";2012;87;"Male";1;1;0;1;2;0;8;"7";7;9;2;7;NA
"9902";"France";2012;51;"Female";0;3;1;0;1;0;3;"7";1;9;1;7;0
"9913";"France";2012;70;"Male";1;3;0;0;4;0;2;"9";4;11;10;2;0
"9922";"France";2012;53;"Female";0;3;1;0;1;0;6;"6";1;11;3;4;0
"9932";"France";2012;50;"Female";0;3;1;0;7;0;6;"6";3;9;1;5;0
"9942";"France";2012;31;"Female";0;5;1;0;4;0;3;"4";3;10;1;6;0
"9952";"France";2012;67;"Female";0;5;1;0;3;0;2;"8";2;10;9;2;0
"9962";"France";2012;44;"Female";0;5;1;0;10;1;1;"2";1;11;9;2;0
"9972";"France";2012;74;"Female";0;1;0;0;2;1;1;"1";1;9;11;2;0
"9982";"France";2012;45;"Female";0;5;1;0;10;1;3;"8";3;10;6;3;0
"9992";"France";2012;37;"Male";1;5;0;0;10;0;7;"8";4;11;4;7;0
"10002";"France";2012;37;"Female";0;5;1;0;7;0;2;"7";5;11;6;2;0
"10013";"France";2012;54;"Female";0;1;0;0;5;0;5;"6";5;9;4;5;0
"10022";"France";2012;20;"Female";0;5;0;0;1;0;4;"6";3;11;9;4;0
"10032";"France";2012;15;"Female";0;1;0;NA;NA;0;6;"7";5;11;8;6;NA
"10042";"France";2012;54;"Female";0;3;0;0;7;0;4;"9";5;10;6;7;0
"10052";"France";2012;52;"Female";0;3;0;0;5;0;6;"6";2;9;8;3;0
"10062";"France";2012;68;"Male";1;3;1;1;2;0;4;"8";3;5;4;6;0
"10072";"France";2012;66;"Female";0;3;0;0;2;0;7;"8";6;11;5;6;0
"10082";"France";2012;80;"Male";1;1;0;1;3;0;6;"5";5;11;3;3;0
"10092";"France";2012;37;"Female";0;3;0;0;7;0;6;"7";6;11;3;6;0
"10103";"France";2012;31;"Female";0;3;1;0;2;0;5;"4";4;7;6;6;NA
"10113";"France";2012;34;"Female";0;5;1;0;1;0;9;"5";8;11;3;6;NA
"10122";"France";2012;56;"Male";1;3;0;0;3;1;3;"4";3;6;3;7;0
"10132";"France";2012;90;"Female";0;5;0;0;7;1;2;"3";3;11;10;6;0
"10142";"France";2012;72;"Male";1;3;0;0;5;1;5;"6";6;11;1;3;0
"10152";"France";2012;47;"Male";1;2;1;1;7;0;5;"9";5;10;6;8;0
"10162";"France";2012;39;"Female";0;5;1;0;3;0;6;"9";7;11;9;4;0
"10172";"France";2012;43;"Female";0;2;1;0;7;0;3;"4";6;8;11;1;0
"10182";"France";2012;35;"Female";0;3;0;1;7;0;7;"9";4;11;4;3;NA
"10192";"France";2012;62;"Female";0;4;1;0;1;0;3;"5";1;11;6;3;NA
"10202";"France";2012;61;"Male";1;3;0;0;10;0;3;"5";1;11;8;3;0
"10213";"France";2012;57;"Female";0;1;1;1;5;0;5;"5";3;9;2;4;0
"10222";"France";2012;30;"Male";1;5;0;0;5;0;11;"6";8;10;5;2;NA
"10232";"France";2012;54;"Female";0;1;0;0;1;0;1;"1";1;6;6;1;0
"10242";"France";2012;76;"Male";1;1;0;0;2;0;2;"4";7;10;6;2;0
"10252";"France";2012;45;"Female";0;3;1;1;6;0;3;"5";7;8;6;3;NA
"10262";"France";2012;67;"Female";0;5;0;0;1;0;8;"9";5;11;2;7;NA
"10272";"France";2012;45;"Female";0;5;0;0;2;0;1;"2";1;8;6;1;0
"10282";"France";2012;49;"Female";0;1;0;0;6;0;3;"5";2;11;1;1;NA
"10292";"France";2012;75;"Male";1;3;0;0;2;0;8;"9";6;11;6;6;NA
"10302";"France";2012;36;"Male";1;3;0;1;2;0;6;"10";4;11;3;3;0
"10313";"France";2012;47;"Female";0;1;1;1;2;0;1;"1";5;6;6;1;NA
"10322";"France";2012;34;"Female";0;3;0;1;6;1;5;"6";5;9;8;4;0
"10332";"France";2012;46;"Female";0;3;1;0;6;1;1;"6";1;11;1;1;0
"10342";"France";2012;39;"Male";1;3;1;1;6;1;4;"6";4;6;11;3;1
"10352";"France";2012;57;"Male";1;1;0;0;5;1;6;"6";6;9;1;4;0
"10362";"France";2012;59;"Female";0;5;0;0;6;1;5;"4";3;9;9;8;0
"10372";"France";2012;83;"Female";0;1;0;0;3;1;5;"6";1;9;7;6;0
"10382";"France";2012;35;"Female";0;5;0;0;10;1;7;"11";6;11;4;8;0
"10392";"France";2012;22;"Male";1;3;1;0;5;1;1;"1";1;1;6;1;NA
"10402";"France";2012;43;"Male";1;3;1;1;2;1;7;"9";6;9;1;6;NA
"10413";"France";2012;61;"Female";0;1;0;0;3;0;3;"8";2;7;9;1;0
"10422";"France";2012;42;"Female";0;3;1;0;2;0;5;"6";2;9;2;2;0
"10432";"France";2012;31;"Female";0;5;0;0;5;0;5;"6";5;11;2;5;NA
"10442";"France";2012;49;"Male";1;3;1;1;4;0;4;"7";4;6;7;4;NA
"10452";"France";2012;52;"Male";1;5;0;0;8;0;4;"5";5;11;6;4;0
"10462";"France";2012;31;"Male";1;3;1;0;5;0;4;"7";4;11;3;5;0
"10472";"France";2012;48;"Male";1;1;0;1;4;0;1;"3";4;5;9;9;0
"10482";"France";2012;21;"Male";1;5;0;NA;NA;0;6;"8";6;11;5;4;0
"10492";"France";2012;47;"Male";1;5;0;0;8;0;9;"8";5;9;3;5;0
"10502";"France";2012;38;"Female";0;3;1;1;6;0;7;"6";1;7;6;4;NA
"10513";"France";2012;58;"Male";1;3;1;0;8;0;6;"8";5;11;6;4;0
"10522";"France";2012;44;"Female";0;3;1;1;1;0;4;"5";6;11;6;3;NA
"10532";"France";2012;56;"Male";1;5;0;0;7;0;4;"7";3;11;9;3;0
"10542";"France";2012;73;"Female";0;1;0;1;2;0;4;"4";6;7;9;3;0
"10552";"France";2012;64;"Male";1;5;1;0;7;0;3;"3";3;11;8;5;0
"10562";"France";2012;25;"Female";0;5;1;0;4;0;1;"7";3;9;9;6;0
"10572";"France";2012;81;"Female";0;3;0;NA;2;0;6;"9";6;9;NA;1;NA
"10582";"France";2012;55;"Male";1;3;1;1;8;0;5;"6";6;11;3;6;NA
"10592";"France";2012;30;"Female";0;3;1;1;NA;0;1;"1";1;11;6;1;0
"10602";"France";2012;76;"Male";1;1;0;1;NA;0;4;"8";4;10;NA;5;NA
"10613";"France";2012;17;"Female";0;2;0;NA;2;0;6;"8";6;10;7;7;NA
"10622";"France";2012;68;"Female";0;2;0;0;2;0;2;NA;1;9;10;2;NA
"10632";"France";2012;82;"Female";0;1;0;NA;NA;0;1;"6";1;11;11;1;0
"10642";"France";2012;62;"Male";1;3;0;1;8;0;2;"2";2;11;NA;2;0
"10652";"France";2012;39;"Male";1;1;1;0;NA;0;2;"9";1;11;7;3;NA
"10662";"France";2012;56;"Male";1;5;0;0;10;0;8;"9";6;11;2;9;0
"10672";"France";2012;31;"Male";1;3;0;1;4;0;3;"3";3;11;6;6;0
"10682";"France";2012;80;"Male";1;3;0;0;1;0;4;"4";5;11;5;3;0
"10692";"France";2012;35;"Female";0;3;0;NA;3;0;6;"6";6;11;4;8;0
"10702";"France";2012;38;"Male";1;3;1;1;2;0;5;"6";1;6;5;7;0
"10713";"France";2012;77;"Female";0;3;0;0;1;0;6;"6";2;11;4;4;0
"10722";"France";2012;67;"Male";1;3;1;0;10;0;7;"7";5;10;4;6;0
"10732";"France";2012;54;"Female";0;3;1;0;6;0;1;"4";1;11;6;1;0
"10742";"France";2012;54;"Female";0;3;0;1;6;0;8;"8";5;11;10;6;0
"10752";"France";2012;56;"Male";1;1;0;1;7;0;2;"3";2;8;9;3;0
"10762";"France";2012;18;"Female";0;2;0;NA;NA;0;6;"5";2;8;11;3;NA
"10772";"France";2012;36;"Male";1;1;0;1;6;0;6;"5";4;6;1;1;NA
"10782";"France";2012;47;"Female";0;3;1;0;5;0;5;"8";5;10;6;5;0
"10792";"France";2012;17;"Male";1;2;0;NA;NA;0;4;"7";5;10;6;8;NA
"10802";"France";2012;52;"Male";1;3;0;1;5;0;3;"6";1;11;3;6;0
"10813";"France";2012;45;"Female";0;3;1;1;3;0;4;"8";4;7;7;8;NA
"10822";"France";2012;56;"Female";0;2;1;0;3;0;3;"7";3;10;9;5;NA
"10832";"France";2012;42;"Female";0;5;0;0;10;0;2;"7";3;11;10;5;1
"10842";"France";2012;41;"Female";0;5;0;0;5;0;4;"8";4;11;6;2;NA
"10852";"France";2012;58;"Male";1;3;1;1;5;0;6;"4";3;9;4;5;0
"10862";"France";2012;35;"Male";1;3;1;0;9;0;1;"1";1;10;11;5;1
"10872";"France";2012;35;"Female";0;4;0;0;3;0;6;"6";4;8;4;5;0
"10882";"France";2012;35;"Female";0;3;0;1;3;0;6;"6";4;10;6;6;NA
"10892";"France";2012;43;"Male";1;5;0;0;NA;0;1;"1";1;6;6;1;1
"10902";"France";2012;51;"Male";1;3;0;1;2;0;1;"1";1;11;6;2;NA
"10913";"France";2012;52;"Male";1;3;0;1;3;0;3;"7";3;11;5;1;NA
"10922";"France";2012;22;"Female";0;5;1;0;NA;0;6;"9";4;10;6;5;0
"10932";"France";2012;63;"Female";0;1;0;1;2;0;4;"4";1;11;6;3;NA
"10942";"France";2012;67;"Female";0;3;0;1;2;0;7;"6";4;10;8;6;0
"10952";"France";2012;35;"Female";0;3;0;0;5;0;6;"6";6;6;6;1;NA
"10962";"France";2012;29;"Male";1;5;0;1;6;0;4;"8";4;11;7;4;0
"10972";"France";2012;71;"Female";0;2;0;0;3;0;4;"5";4;9;10;3;0
"10982";"France";2012;63;"Male";1;1;1;0;1;0;6;"6";3;7;1;3;1
"10992";"France";2012;69;"Female";0;1;1;1;2;0;6;"6";8;9;6;7;0
"11003";"France";2012;62;"Female";0;1;0;NA;1;0;6;"6";4;9;6;4;NA
"11013";"France";2012;24;"Female";0;3;1;0;3;1;5;"4";1;6;6;2;0
"11022";"France";2012;52;"Male";1;5;1;1;3;1;4;"8";4;11;7;3;0
"11032";"France";2012;45;"Female";0;3;1;1;6;1;3;"4";3;6;6;2;1
"11042";"France";2012;81;"Female";0;1;0;NA;1;1;6;"4";1;11;11;4;0
"11052";"France";2012;61;"Female";0;1;0;NA;1;1;6;"3";3;6;3;3;NA
"11062";"France";2012;53;"Female";0;3;1;0;2;0;4;"4";4;6;6;4;0
"11072";"France";2012;32;"Female";0;3;1;0;6;0;6;"7";5;9;9;7;0
"11082";"France";2012;30;"Male";1;5;0;0;6;0;4;"8";4;11;5;4;NA
"11092";"France";2012;48;"Male";1;3;0;1;4;0;3;"3";3;6;4;1;NA
"11103";"France";2012;83;"Female";0;1;0;1;1;0;4;"6";4;6;1;3;NA
"11113";"France";2012;16;"Male";1;1;0;NA;2;0;7;"7";6;9;7;7;NA
"11122";"France";2012;57;"Female";0;3;0;0;4;0;7;"9";6;11;1;8;0
"11132";"France";2012;61;"Female";0;1;0;1;4;0;1;"1";5;8;9;1;1
"11142";"France";2012;80;"Male";1;1;0;0;NA;0;6;"6";5;4;6;6;NA
"11152";"France";2012;37;"Male";1;5;1;0;7;0;4;"11";6;11;8;8;0
"11162";"France";2012;32;"Male";1;1;1;0;4;0;3;"5";3;10;6;2;NA
"11172";"France";2012;20;"Female";0;3;1;0;2;0;6;"6";6;8;4;3;NA
"11182";"France";2012;45;"Male";1;3;1;0;4;0;7;"7";7;9;8;6;0
"11192";"France";2012;55;"Female";0;1;1;0;1;0;2;"2";3;11;7;4;NA
"11202";"France";2012;56;"Female";0;3;1;0;1;0;6;"9";4;9;6;6;0
"11213";"France";2012;41;"Female";0;3;1;1;6;1;1;"7";3;9;6;1;1
"11222";"France";2012;23;"Male";1;3;0;1;3;1;5;"5";4;8;8;5;0
"11232";"France";2012;39;"Male";1;5;0;0;7;1;4;"6";4;11;7;6;0
"11242";"France";2012;86;"Male";1;1;0;0;NA;1;4;"4";4;NA;NA;NA;NA
"11252";"France";2012;69;"Male";1;1;1;1;2;1;3;"5";4;7;11;5;0
"11262";"France";2012;71;"Male";1;3;1;0;4;0;1;"1";1;11;6;1;0
"11272";"France";2012;84;"Female";0;2;0;0;NA;0;8;"9";6;11;1;5;NA
"11282";"France";2012;72;"Female";0;3;0;0;NA;0;5;"7";6;9;7;4;NA
"11292";"France";2012;31;"Male";1;5;0;0;5;0;1;"3";1;11;7;1;0
"11302";"France";2012;69;"Female";0;3;1;0;NA;0;4;"5";2;11;9;2;NA
"11313";"France";2012;61;"Female";0;3;1;0;7;0;5;"6";5;9;5;5;0
"11322";"France";2012;70;"Female";0;3;1;0;NA;0;5;"7";3;11;7;4;0
"11332";"France";2012;47;"Female";0;5;1;0;6;0;5;"8";5;11;2;6;0
"11342";"France";2012;20;"Male";1;3;0;1;1;0;6;"6";6;9;6;5;0
"11352";"France";2012;62;"Female";0;3;1;0;2;0;4;"5";5;7;6;3;0
"11362";"France";2012;42;"Female";0;5;1;0;NA;1;6;"8";5;10;6;7;NA
"11372";"France";2012;53;"Female";0;3;0;0;4;0;4;"4";4;8;6;4;NA
"11382";"France";2012;42;"Female";0;5;0;0;9;1;4;"5";5;11;4;4;0
"11392";"France";2012;30;"Female";0;5;0;0;7;1;4;"7";4;11;8;5;0
"11402";"France";2012;20;"Female";0;3;0;NA;NA;1;7;"7";4;11;6;8;NA
"11413";"France";2012;45;"Male";1;5;0;0;9;1;5;"8";7;11;NA;3;0
"11422";"France";2012;64;"Female";0;3;1;0;NA;1;6;"4";6;9;6;6;NA
"11432";"France";2012;78;"Male";1;3;0;0;2;1;7;"8";5;9;6;5;0
"11442";"France";2012;48;"Female";0;3;1;0;2;1;6;"6";9;11;3;4;0
"11452";"France";2012;63;"Female";0;1;0;1;5;0;3;"6";3;7;5;3;NA
"11462";"France";2012;85;"Male";1;1;0;0;5;0;6;"9";7;9;8;5;0
"11472";"France";2012;69;"Female";0;3;1;1;2;0;6;"5";6;6;6;6;0
"11482";"France";2012;51;"Male";1;3;0;1;3;1;5;"3";1;11;5;2;0
"11492";"France";2012;74;"Male";1;1;0;1;4;1;6;"8";6;11;9;4;0
"11502";"France";2012;72;"Male";1;3;0;0;4;1;2;"9";2;9;7;3;0
"11513";"France";2012;55;"Male";1;3;0;1;8;1;4;"6";4;11;6;6;0
"11522";"France";2012;45;"Female";0;5;1;0;5;1;8;"8";4;11;4;5;0
"11532";"France";2012;88;"Male";1;1;0;1;1;1;7;"9";6;10;9;5;0
"11542";"France";2012;64;"Male";1;3;0;1;4;1;6;"7";7;10;4;3;0
"11552";"France";2012;73;"Female";0;2;0;0;5;0;5;"3";3;6;3;4;0
"11562";"France";2012;66;"Male";1;3;1;1;1;0;3;"4";5;7;8;4;1
"11572";"France";2012;60;"Male";1;3;0;1;2;0;5;"7";2;11;3;4;NA
"11582";"France";2012;50;"Male";1;1;1;0;4;0;5;"5";4;9;6;3;NA
"11592";"France";2012;57;"Male";1;2;0;0;5;0;7;"9";6;11;1;8;0
"11602";"France";2012;44;"Male";1;3;1;0;1;0;4;"4";5;8;7;3;0
"11613";"France";2012;49;"Female";0;3;0;0;8;0;3;"1";6;8;6;1;NA
"11622";"France";2012;35;"Female";0;3;1;0;6;0;5;"8";3;10;1;6;0
"11632";"France";2012;48;"Female";0;3;1;0;4;0;5;"9";1;11;6;4;0
"11642";"France";2012;43;"Male";1;5;1;0;3;0;7;"6";4;11;6;7;NA
"11652";"France";2012;79;"Male";1;1;0;0;2;0;6;"6";6;6;6;2;NA
"11662";"France";2012;27;"Female";0;2;1;0;1;0;3;"5";1;8;3;2;NA
"11672";"France";2012;81;"Male";1;3;0;0;1;0;6;"8";1;9;6;4;NA
"11682";"France";2012;67;"Female";0;1;0;0;7;0;3;"1";3;11;11;3;1
"11692";"France";2012;76;"Female";0;3;0;0;1;0;5;"6";4;7;1;4;0
"11702";"France";2012;47;"Male";1;2;1;1;1;0;1;"5";1;11;6;1;NA
"11713";"France";2012;59;"Male";1;3;1;0;3;1;6;"9";3;11;3;2;0
"11722";"France";2012;17;"Male";1;2;0;NA;1;0;9;"9";7;11;1;7;NA
"11732";"France";2012;66;"Male";1;1;0;0;2;0;6;"6";1;11;7;5;0
"11742";"France";2012;76;"Male";1;3;0;1;2;0;5;"6";5;9;8;7;0
"11752";"France";2012;62;"Female";0;3;0;1;3;0;6;"6";6;6;6;6;NA
